#Phase-2 Materials Map           
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth  
1192 61 2 u 0 0 14 0 HE 2 6 0 
1192 61 2 u 0 0 14 1 HE 2 6 1 
1192 61 2 u 0 0 14 2 HE 2 6 2 
1192 61 2 u 0 0 14 3 HE 2 6 3 
1192 61 2 u 0 0 14 4 HE 2 6 4 
1192 61 2 u 0 0 14 5 HE 2 6 5 
1192 61 2 u 0 0 15 0 HE 2 7 0 
1192 61 2 u 0 0 15 1 HE 2 7 1 
1192 61 2 u 0 0 15 2 HE 2 7 2 
1192 61 2 u 0 0 15 3 HE 2 7 3 
1192 61 2 u 0 0 15 4 HE 2 7 4 
1192 61 2 u 0 0 15 5 HE 2 7 5 
1192 61 2 u 0 0 16 0 HE 2 8 0 
1192 61 2 u 0 0 16 1 HE 2 8 1 
1192 61 2 u 0 0 16 2 HE 2 8 2 
1192 61 2 u 0 0 16 3 HE 2 8 3 
1192 61 2 u 0 0 16 4 HE 2 8 4 
1192 61 2 u 0 0 16 5 HE 2 8 5 
1192 61 2 u 0 0 17 0 HE 2 9 0 
1192 61 2 u 0 0 17 1 HE 2 9 1 
1192 61 2 u 0 0 17 2 HE 2 9 2 
1192 61 2 u 0 0 17 3 HE 2 9 3 
1192 61 2 u 0 0 17 4 HE 2 9 4 
1192 61 2 u 0 0 17 5 HE 2 9 5 
1192 61 2 u 0 0 18 0 HE 2 10 0 
1192 61 2 u 0 0 18 1 HE 2 10 1 
1192 61 2 u 0 0 18 2 HE 2 10 2 
1192 61 2 u 0 0 18 3 HE 2 10 3 
1192 61 2 u 0 0 18 4 HE 2 10 4 
1192 61 2 u 0 0 18 5 HE 2 10 5 
1192 61 2 u 0 0 19 0 HE 2 11 0 
1192 61 2 u 0 0 19 1 HE 2 11 1 
1192 61 2 u 0 0 19 2 HE 2 11 2 
1192 61 2 u 0 0 19 3 HE 2 11 3 
1192 61 2 u 0 0 19 4 HE 2 11 4 
1192 61 2 u 0 0 19 5 HE 2 11 5 
1192 61 2 u 0 0 20 0 HE 2 12 0 
1192 61 2 u 0 0 20 1 HE 2 12 1 
1192 61 2 u 0 0 20 2 HE 2 12 2 
1192 61 2 u 0 0 20 3 HE 2 12 3 
1192 61 2 u 0 0 20 4 HE 2 12 4 
1192 61 2 u 0 0 20 5 HE 2 12 5 
1192 61 2 u 0 0 21 0 HE 2 13 0 
1192 61 2 u 0 0 21 1 HE 2 13 1 
1192 61 2 u 0 0 21 2 HE 2 13 2 
1192 61 2 u 0 0 21 3 HE 2 13 3 
1192 61 2 u 0 0 21 4 HE 2 13 4 
1192 61 2 u 0 0 21 5 HE 2 13 5 
1192 61 2 u 0 0 22 0 HE 2 14 0 
1192 61 2 u 0 0 22 1 HE 2 14 1 
1192 61 2 u 0 0 22 2 HE 2 14 2 
1192 61 2 u 0 0 22 3 HE 2 14 3 
1192 61 2 u 0 0 22 4 HE 2 14 4 
1192 61 2 u 0 0 22 5 HE 2 14 5 
1192 61 2 u 0 0 23 0 HE 2 15 0 
1192 61 2 u 0 0 23 1 HE 2 15 1 
1192 61 2 u 0 0 23 2 HE 2 15 2 
1192 61 2 u 0 0 23 3 HE 2 15 3 
1192 61 2 u 0 0 23 4 HE 2 15 4 
1192 61 2 u 0 0 23 5 HE 2 15 5 
1192 61 3 u 0 0 0 0 HE 2 16 0 
1192 61 3 u 0 0 0 1 HE 2 16 1 
1192 61 3 u 0 0 0 2 HE 2 16 2 
1192 61 3 u 0 0 0 3 HE 2 16 3 
1192 61 3 u 0 0 0 4 HE 2 16 4 
1192 61 3 u 0 0 0 5 HE 2 16 5 
1192 61 3 u 0 0 1 0 HE 2 17 0 
1192 61 3 u 0 0 1 1 HE 2 17 1 
1192 61 3 u 0 0 1 2 HE 2 17 2 
1192 61 3 u 0 0 1 3 HE 2 17 3 
1192 61 3 u 0 0 1 4 HE 2 17 4 
1192 61 3 u 0 0 1 5 HE 2 17 5 
1192 61 3 u 0 0 2 0 HE 2 18 0 
1192 61 3 u 0 0 2 1 HE 2 18 1 
1192 61 3 u 0 0 2 2 HE 2 18 2 
1192 61 3 u 0 0 2 3 HE 2 18 3 
1192 61 3 u 0 0 2 4 HE 2 18 4 
1192 61 3 u 0 0 2 5 HE 2 18 5 
1192 61 3 u 0 0 3 0 HE 2 19 0 
1192 61 3 u 0 0 3 1 HE 2 19 1 
1192 61 3 u 0 0 3 2 HE 2 19 2 
1192 61 3 u 0 0 3 3 HE 2 19 3 
1192 61 3 u 0 0 3 4 HE 2 19 4 
1192 61 3 u 0 0 3 5 HE 2 19 5 
1192 61 3 u 0 0 4 0 HE 2 20 0 
1192 61 3 u 0 0 4 1 HE 2 20 1 
1192 61 3 u 0 0 4 2 HE 2 20 2 
1192 61 3 u 0 0 4 3 HE 2 20 3 
1192 61 3 u 0 0 4 4 HE 2 20 4 
1192 61 3 u 0 0 4 5 HE 2 20 5 
1192 61 3 u 0 0 5 0 HE 2 21 0 
1192 61 3 u 0 0 5 1 HE 2 21 1 
1192 61 3 u 0 0 5 2 HE 2 21 2 
1192 61 3 u 0 0 5 3 HE 2 21 3 
1192 61 3 u 0 0 5 4 HE 2 21 4 
1192 61 3 u 0 0 5 5 HE 2 21 5 
1192 61 3 u 0 0 6 0 HE 2 22 0 
1192 61 3 u 0 0 6 1 HE 2 22 1 
1192 61 3 u 0 0 6 2 HE 2 22 2 
1192 61 3 u 0 0 6 3 HE 2 22 3 
1192 61 3 u 0 0 6 4 HE 2 22 4 
1192 61 3 u 0 0 6 5 HE 2 22 5 
1192 61 3 u 0 0 7 0 HE 2 23 0 
1192 61 3 u 0 0 7 1 HE 2 23 1 
1192 61 3 u 0 0 7 2 HE 2 23 2 
1192 61 3 u 0 0 7 3 HE 2 23 3 
1192 61 3 u 0 0 7 4 HE 2 23 4 
1192 61 3 u 0 0 7 5 HE 2 23 5 
1192 61 3 u 0 0 8 0 HE 2 24 0 
1192 61 3 u 0 0 8 1 HE 2 24 1 
1192 61 3 u 0 0 8 2 HE 2 24 2 
1192 61 3 u 0 0 8 3 HE 2 24 3 
1192 61 3 u 0 0 8 4 HE 2 24 4 
1192 61 3 u 0 0 8 5 HE 2 24 5 
1192 61 3 u 0 0 9 0 HE 2 25 0 
1192 61 3 u 0 0 9 1 HE 2 25 1 
1192 61 3 u 0 0 9 2 HE 2 25 2 
1192 61 3 u 0 0 9 3 HE 2 25 3 
1192 61 3 u 0 0 9 4 HE 2 25 4 
1192 61 3 u 0 0 9 5 HE 2 25 5 
1192 61 3 u 0 0 10 0 HE 2 26 0 
1192 61 3 u 0 0 10 1 HE 2 26 1 
1192 61 3 u 0 0 10 2 HE 2 26 2 
1192 61 3 u 0 0 10 3 HE 2 26 3 
1192 61 3 u 0 0 10 4 HE 2 26 4 
1192 61 3 u 0 0 10 5 HE 2 26 5 
1192 61 3 u 0 0 11 0 HE 2 27 0 
1192 61 3 u 0 0 11 1 HE 2 27 1 
1192 61 3 u 0 0 11 2 HE 2 27 2 
1192 61 3 u 0 0 11 3 HE 2 27 3 
1192 61 3 u 0 0 11 4 HE 2 27 4 
1192 61 3 u 0 0 11 5 HE 2 27 5 
1192 61 3 u 0 0 12 0 HE 2 28 0 
1192 61 3 u 0 0 12 1 HE 2 28 1 
1192 61 3 u 0 0 12 2 HE 2 28 2 
1192 61 3 u 0 0 12 3 HE 2 28 3 
1192 61 3 u 0 0 12 4 HE 2 28 4 
1192 61 3 u 0 0 12 5 HE 2 28 5 
1192 61 3 u 0 0 13 0 HE 2 29 0 
1192 61 3 u 0 0 13 1 HE 2 29 1 
1192 61 3 u 0 0 13 2 HE 2 29 2 
1192 61 3 u 0 0 13 3 HE 2 29 3 
1192 61 3 u 0 0 13 4 HE 2 29 4 
1192 61 3 u 0 0 13 5 HE 2 29 5 
1192 61 3 u 0 0 14 0 HE 2 30 0 
1192 61 3 u 0 0 14 1 HE 2 30 1 
1192 61 3 u 0 0 14 2 HE 2 30 2 
1192 61 3 u 0 0 14 3 HE 2 30 3 
1192 61 3 u 0 0 14 4 HE 2 30 4 
1192 61 3 u 0 0 14 5 HE 2 30 5 
1192 61 3 u 0 0 15 0 HE 2 31 0 
1192 61 3 u 0 0 15 1 HE 2 31 1 
1192 61 3 u 0 0 15 2 HE 2 31 2 
1192 61 3 u 0 0 15 3 HE 2 31 3 
1192 61 3 u 0 0 15 4 HE 2 31 4 
1192 61 3 u 0 0 15 5 HE 2 31 5 
1196 63 8 u 0 0 14 0 HE 2 32 0
1196 63 8 u 0 0 14 1 HE 2 32 1
1196 63 8 u 0 0 14 2 HE 2 32 2
1196 63 8 u 0 0 14 3 HE 2 32 3
1196 63 8 u 0 0 14 4 HE 2 32 4
1196 63 8 u 0 0 14 5 HE 2 32 5
1196 63 8 u 0 0 15 0 HE 2 33 0
1196 63 8 u 0 0 15 1 HE 2 33 1
1196 63 8 u 0 0 15 2 HE 2 33 2
1196 63 8 u 0 0 15 3 HE 2 33 3
1196 63 8 u 0 0 15 4 HE 2 33 4
1196 63 8 u 0 0 15 5 HE 2 33 5
#Phase-2 Materials Map 
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
928 61 3 u 0 0 16 0 HE 3 0 0 
928 61 3 u 0 0 16 1 HE 3 0 1 
928 61 3 u 0 0 16 2 HE 3 0 2 
928 61 3 u 0 0 16 3 HE 3 0 3 
928 61 3 u 0 0 16 4 HE 3 0 4 
928 61 3 u 0 0 16 5 HE 3 0 5 
928 61 3 u 0 0 17 0 HE 3 1 0 
928 61 3 u 0 0 17 1 HE 3 1 1 
928 61 3 u 0 0 17 2 HE 3 1 2 
928 61 3 u 0 0 17 3 HE 3 1 3 
928 61 3 u 0 0 17 4 HE 3 1 4 
928 61 3 u 0 0 17 5 HE 3 1 5 
928 61 3 u 0 0 18 0 HE 3 2 0 
928 61 3 u 0 0 18 1 HE 3 2 1 
928 61 3 u 0 0 18 2 HE 3 2 2 
928 61 3 u 0 0 18 3 HE 3 2 3 
928 61 3 u 0 0 18 4 HE 3 2 4 
928 61 3 u 0 0 18 5 HE 3 2 5 
928 61 3 u 0 0 19 0 HE 3 3 0 
928 61 3 u 0 0 19 1 HE 3 3 1 
928 61 3 u 0 0 19 2 HE 3 3 2 
928 61 3 u 0 0 19 3 HE 3 3 3 
928 61 3 u 0 0 19 4 HE 3 3 4 
928 61 3 u 0 0 19 5 HE 3 3 5 
928 61 3 u 0 0 20 0 HE 3 4 0 
928 61 3 u 0 0 20 1 HE 3 4 1 
928 61 3 u 0 0 20 2 HE 3 4 2 
928 61 3 u 0 0 20 3 HE 3 4 3 
928 61 3 u 0 0 20 4 HE 3 4 4 
928 61 3 u 0 0 20 5 HE 3 4 5 
928 61 3 u 0 0 21 0 HE 3 5 0 
928 61 3 u 0 0 21 1 HE 3 5 1 
928 61 3 u 0 0 21 2 HE 3 5 2 
928 61 3 u 0 0 21 3 HE 3 5 3 
928 61 3 u 0 0 21 4 HE 3 5 4 
928 61 3 u 0 0 21 5 HE 3 5 5 
928 61 3 u 0 0 22 0 HE 3 6 0 
928 61 3 u 0 0 22 1 HE 3 6 1 
928 61 3 u 0 0 22 2 HE 3 6 2 
928 61 3 u 0 0 22 3 HE 3 6 3 
928 61 3 u 0 0 22 4 HE 3 6 4 
928 61 3 u 0 0 22 5 HE 3 6 5 
928 61 3 u 0 0 23 0 HE 3 7 0 
928 61 3 u 0 0 23 1 HE 3 7 1 
928 61 3 u 0 0 23 2 HE 3 7 2 
928 61 3 u 0 0 23 3 HE 3 7 3 
928 61 3 u 0 0 23 4 HE 3 7 4 
928 61 3 u 0 0 23 5 HE 3 7 5 
928 61 4 u 0 0 0 0 HE 3 8 0 
928 61 4 u 0 0 0 1 HE 3 8 1 
928 61 4 u 0 0 0 2 HE 3 8 2 
928 61 4 u 0 0 0 3 HE 3 8 3 
928 61 4 u 0 0 0 4 HE 3 8 4 
928 61 4 u 0 0 0 5 HE 3 8 5 
928 61 4 u 0 0 1 0 HE 3 9 0 
928 61 4 u 0 0 1 1 HE 3 9 1 
928 61 4 u 0 0 1 2 HE 3 9 2 
928 61 4 u 0 0 1 3 HE 3 9 3 
928 61 4 u 0 0 1 4 HE 3 9 4 
928 61 4 u 0 0 1 5 HE 3 9 5 
928 61 4 u 0 0 2 0 HE 3 10 0 
928 61 4 u 0 0 2 1 HE 3 10 1 
928 61 4 u 0 0 2 2 HE 3 10 2 
928 61 4 u 0 0 2 3 HE 3 10 3 
928 61 4 u 0 0 2 4 HE 3 10 4 
928 61 4 u 0 0 2 5 HE 3 10 5 
928 61 4 u 0 0 3 0 HE 3 11 0 
928 61 4 u 0 0 3 1 HE 3 11 1 
928 61 4 u 0 0 3 2 HE 3 11 2 
928 61 4 u 0 0 3 3 HE 3 11 3 
928 61 4 u 0 0 3 4 HE 3 11 4 
928 61 4 u 0 0 3 5 HE 3 11 5 
928 61 4 u 0 0 4 0 HE 3 12 0 
928 61 4 u 0 0 4 1 HE 3 12 1 
928 61 4 u 0 0 4 2 HE 3 12 2 
928 61 4 u 0 0 4 3 HE 3 12 3 
928 61 4 u 0 0 4 4 HE 3 12 4 
928 61 4 u 0 0 4 5 HE 3 12 5 
928 61 4 u 0 0 5 0 HE 3 13 0 
928 61 4 u 0 0 5 1 HE 3 13 1 
928 61 4 u 0 0 5 2 HE 3 13 2 
928 61 4 u 0 0 5 3 HE 3 13 3 
928 61 4 u 0 0 5 4 HE 3 13 4 
928 61 4 u 0 0 5 5 HE 3 13 5 
928 61 4 u 0 0 6 0 HE 3 14 0 
928 61 4 u 0 0 6 1 HE 3 14 1 
928 61 4 u 0 0 6 2 HE 3 14 2 
928 61 4 u 0 0 6 3 HE 3 14 3 
928 61 4 u 0 0 6 4 HE 3 14 4 
928 61 4 u 0 0 6 5 HE 3 14 5 
928 61 4 u 0 0 7 0 HE 3 15 0 
928 61 4 u 0 0 7 1 HE 3 15 1 
928 61 4 u 0 0 7 2 HE 3 15 2 
928 61 4 u 0 0 7 3 HE 3 15 3 
928 61 4 u 0 0 7 4 HE 3 15 4 
928 61 4 u 0 0 7 5 HE 3 15 5 
928 61 4 u 0 0 8 0 HE 3 16 0 
928 61 4 u 0 0 8 1 HE 3 16 1 
928 61 4 u 0 0 8 2 HE 3 16 2 
928 61 4 u 0 0 8 3 HE 3 16 3 
928 61 4 u 0 0 8 4 HE 3 16 4 
928 61 4 u 0 0 8 5 HE 3 16 5 
928 61 4 u 0 0 9 0 HE 3 17 0 
928 61 4 u 0 0 9 1 HE 3 17 1 
928 61 4 u 0 0 9 2 HE 3 17 2 
928 61 4 u 0 0 9 3 HE 3 17 3 
928 61 4 u 0 0 9 4 HE 3 17 4 
928 61 4 u 0 0 9 5 HE 3 17 5 
928 61 4 u 0 0 10 0 HE 3 18 0 
928 61 4 u 0 0 10 1 HE 3 18 1 
928 61 4 u 0 0 10 2 HE 3 18 2 
928 61 4 u 0 0 10 3 HE 3 18 3 
928 61 4 u 0 0 10 4 HE 3 18 4 
928 61 4 u 0 0 10 5 HE 3 18 5 
928 61 4 u 0 0 11 0 HE 3 19 0 
928 61 4 u 0 0 11 1 HE 3 19 1 
928 61 4 u 0 0 11 2 HE 3 19 2 
928 61 4 u 0 0 11 3 HE 3 19 3 
928 61 4 u 0 0 11 4 HE 3 19 4 
928 61 4 u 0 0 11 5 HE 3 19 5 
928 61 4 u 0 0 12 0 HE 3 20 0 
928 61 4 u 0 0 12 1 HE 3 20 1 
928 61 4 u 0 0 12 2 HE 3 20 2 
928 61 4 u 0 0 12 3 HE 3 20 3 
928 61 4 u 0 0 12 4 HE 3 20 4 
928 61 4 u 0 0 12 5 HE 3 20 5 
928 61 4 u 0 0 13 0 HE 3 21 0 
928 61 4 u 0 0 13 1 HE 3 21 1 
928 61 4 u 0 0 13 2 HE 3 21 2 
928 61 4 u 0 0 13 3 HE 3 21 3 
928 61 4 u 0 0 13 4 HE 3 21 4 
928 61 4 u 0 0 13 5 HE 3 21 5 
928 61 4 u 0 0 14 0 HE 3 22 0 
928 61 4 u 0 0 14 1 HE 3 22 1 
928 61 4 u 0 0 14 2 HE 3 22 2 
928 61 4 u 0 0 14 3 HE 3 22 3 
928 61 4 u 0 0 14 4 HE 3 22 4 
928 61 4 u 0 0 14 5 HE 3 22 5 
928 61 4 u 0 0 15 0 HE 3 23 0 
928 61 4 u 0 0 15 1 HE 3 23 1 
928 61 4 u 0 0 15 2 HE 3 23 2 
928 61 4 u 0 0 15 3 HE 3 23 3 
928 61 4 u 0 0 15 4 HE 3 23 4 
928 61 4 u 0 0 15 5 HE 3 23 5 
928 61 4 u 0 0 16 0 HE 3 24 0 
928 61 4 u 0 0 16 1 HE 3 24 1 
928 61 4 u 0 0 16 2 HE 3 24 2 
928 61 4 u 0 0 16 3 HE 3 24 3 
928 61 4 u 0 0 16 4 HE 3 24 4 
928 61 4 u 0 0 16 5 HE 3 24 5 
928 61 4 u 0 0 17 0 HE 3 25 0 
928 61 4 u 0 0 17 1 HE 3 25 1 
928 61 4 u 0 0 17 2 HE 3 25 2 
928 61 4 u 0 0 17 3 HE 3 25 3 
928 61 4 u 0 0 17 4 HE 3 25 4 
928 61 4 u 0 0 17 5 HE 3 25 5 
928 61 4 u 0 0 18 0 HE 3 26 0 
928 61 4 u 0 0 18 1 HE 3 26 1 
928 61 4 u 0 0 18 2 HE 3 26 2 
928 61 4 u 0 0 18 3 HE 3 26 3 
928 61 4 u 0 0 18 4 HE 3 26 4 
928 61 4 u 0 0 18 5 HE 3 26 5 
928 61 4 u 0 0 19 0 HE 3 27 0 
928 61 4 u 0 0 19 1 HE 3 27 1 
928 61 4 u 0 0 19 2 HE 3 27 2 
928 61 4 u 0 0 19 3 HE 3 27 3 
928 61 4 u 0 0 19 4 HE 3 27 4 
928 61 4 u 0 0 19 5 HE 3 27 5 
928 61 4 u 0 0 20 0 HE 3 28 0 
928 61 4 u 0 0 20 1 HE 3 28 1 
928 61 4 u 0 0 20 2 HE 3 28 2 
928 61 4 u 0 0 20 3 HE 3 28 3 
928 61 4 u 0 0 20 4 HE 3 28 4 
928 61 4 u 0 0 20 5 HE 3 28 5 
928 61 4 u 0 0 21 0 HE 3 29 0 
928 61 4 u 0 0 21 1 HE 3 29 1 
928 61 4 u 0 0 21 2 HE 3 29 2 
928 61 4 u 0 0 21 3 HE 3 29 3 
928 61 4 u 0 0 21 4 HE 3 29 4 
928 61 4 u 0 0 21 5 HE 3 29 5 
928 61 4 u 0 0 22 0 HE 3 30 0 
928 61 4 u 0 0 22 1 HE 3 30 1 
928 61 4 u 0 0 22 2 HE 3 30 2 
928 61 4 u 0 0 22 3 HE 3 30 3 
928 61 4 u 0 0 22 4 HE 3 30 4 
928 61 4 u 0 0 22 5 HE 3 30 5 
928 61 4 u 0 0 23 0 HE 3 31 0 
928 61 4 u 0 0 23 1 HE 3 31 1 
928 61 4 u 0 0 23 2 HE 3 31 2 
928 61 4 u 0 0 23 3 HE 3 31 3 
928 61 4 u 0 0 23 4 HE 3 31 4 
928 61 4 u 0 0 23 5 HE 3 31 5 
1196 63 8 u 0 0 16 0 HE 3 32 0
1196 63 8 u 0 0 16 1 HE 3 32 1
1196 63 8 u 0 0 16 2 HE 3 32 2
1196 63 8 u 0 0 16 3 HE 3 32 3
1196 63 8 u 0 0 16 4 HE 3 32 4
1196 63 8 u 0 0 16 5 HE 3 32 5
1196 63 8 u 0 0 17 0 HE 3 33 0
1196 63 8 u 0 0 17 1 HE 3 33 1
1196 63 8 u 0 0 17 2 HE 3 33 2
1196 63 8 u 0 0 17 3 HE 3 33 3
1196 63 8 u 0 0 17 4 HE 3 33 4
1196 63 8 u 0 0 17 5 HE 3 33 5
#Phase-2 Materials Map 
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
934 61 5 u 0 0 0 0 HE 4 0 0 
934 61 5 u 0 0 0 1 HE 4 0 1 
934 61 5 u 0 0 0 2 HE 4 0 2 
934 61 5 u 0 0 0 3 HE 4 0 3 
934 61 5 u 0 0 0 4 HE 4 0 4 
934 61 5 u 0 0 0 5 HE 4 0 5 
934 61 5 u 0 0 1 0 HE 4 1 0 
934 61 5 u 0 0 1 1 HE 4 1 1 
934 61 5 u 0 0 1 2 HE 4 1 2 
934 61 5 u 0 0 1 3 HE 4 1 3 
934 61 5 u 0 0 1 4 HE 4 1 4 
934 61 5 u 0 0 1 5 HE 4 1 5 
934 61 5 u 0 0 2 0 HE 4 2 0 
934 61 5 u 0 0 2 1 HE 4 2 1 
934 61 5 u 0 0 2 2 HE 4 2 2 
934 61 5 u 0 0 2 3 HE 4 2 3 
934 61 5 u 0 0 2 4 HE 4 2 4 
934 61 5 u 0 0 2 5 HE 4 2 5 
934 61 5 u 0 0 3 0 HE 4 3 0 
934 61 5 u 0 0 3 1 HE 4 3 1 
934 61 5 u 0 0 3 2 HE 4 3 2 
934 61 5 u 0 0 3 3 HE 4 3 3 
934 61 5 u 0 0 3 4 HE 4 3 4 
934 61 5 u 0 0 3 5 HE 4 3 5 
934 61 5 u 0 0 4 0 HE 4 4 0 
934 61 5 u 0 0 4 1 HE 4 4 1 
934 61 5 u 0 0 4 2 HE 4 4 2 
934 61 5 u 0 0 4 3 HE 4 4 3 
934 61 5 u 0 0 4 4 HE 4 4 4 
934 61 5 u 0 0 4 5 HE 4 4 5 
934 61 5 u 0 0 5 0 HE 4 5 0 
934 61 5 u 0 0 5 1 HE 4 5 1 
934 61 5 u 0 0 5 2 HE 4 5 2 
934 61 5 u 0 0 5 3 HE 4 5 3 
934 61 5 u 0 0 5 4 HE 4 5 4 
934 61 5 u 0 0 5 5 HE 4 5 5 
934 61 5 u 0 0 6 0 HE 4 6 0 
934 61 5 u 0 0 6 1 HE 4 6 1 
934 61 5 u 0 0 6 2 HE 4 6 2 
934 61 5 u 0 0 6 3 HE 4 6 3 
934 61 5 u 0 0 6 4 HE 4 6 4 
934 61 5 u 0 0 6 5 HE 4 6 5 
934 61 5 u 0 0 7 0 HE 4 7 0 
934 61 5 u 0 0 7 1 HE 4 7 1 
934 61 5 u 0 0 7 2 HE 4 7 2 
934 61 5 u 0 0 7 3 HE 4 7 3 
934 61 5 u 0 0 7 4 HE 4 7 4 
934 61 5 u 0 0 7 5 HE 4 7 5 
934 61 5 u 0 0 8 0 HE 4 8 0 
934 61 5 u 0 0 8 1 HE 4 8 1 
934 61 5 u 0 0 8 2 HE 4 8 2 
934 61 5 u 0 0 8 3 HE 4 8 3 
934 61 5 u 0 0 8 4 HE 4 8 4 
934 61 5 u 0 0 8 5 HE 4 8 5 
934 61 5 u 0 0 9 0 HE 4 9 0 
934 61 5 u 0 0 9 1 HE 4 9 1 
934 61 5 u 0 0 9 2 HE 4 9 2 
934 61 5 u 0 0 9 3 HE 4 9 3 
934 61 5 u 0 0 9 4 HE 4 9 4 
934 61 5 u 0 0 9 5 HE 4 9 5 
934 61 5 u 0 0 10 0 HE 4 10 0 
934 61 5 u 0 0 10 1 HE 4 10 1 
934 61 5 u 0 0 10 2 HE 4 10 2 
934 61 5 u 0 0 10 3 HE 4 10 3 
934 61 5 u 0 0 10 4 HE 4 10 4 
934 61 5 u 0 0 10 5 HE 4 10 5 
934 61 5 u 0 0 11 0 HE 4 11 0 
934 61 5 u 0 0 11 1 HE 4 11 1 
934 61 5 u 0 0 11 2 HE 4 11 2 
934 61 5 u 0 0 11 3 HE 4 11 3 
934 61 5 u 0 0 11 4 HE 4 11 4 
934 61 5 u 0 0 11 5 HE 4 11 5 
934 61 5 u 0 0 12 0 HE 4 12 0 
934 61 5 u 0 0 12 1 HE 4 12 1 
934 61 5 u 0 0 12 2 HE 4 12 2 
934 61 5 u 0 0 12 3 HE 4 12 3 
934 61 5 u 0 0 12 4 HE 4 12 4 
934 61 5 u 0 0 12 5 HE 4 12 5 
934 61 5 u 0 0 13 0 HE 4 13 0 
934 61 5 u 0 0 13 1 HE 4 13 1 
934 61 5 u 0 0 13 2 HE 4 13 2 
934 61 5 u 0 0 13 3 HE 4 13 3 
934 61 5 u 0 0 13 4 HE 4 13 4 
934 61 5 u 0 0 13 5 HE 4 13 5 
934 61 5 u 0 0 14 0 HE 4 14 0 
934 61 5 u 0 0 14 1 HE 4 14 1 
934 61 5 u 0 0 14 2 HE 4 14 2 
934 61 5 u 0 0 14 3 HE 4 14 3 
934 61 5 u 0 0 14 4 HE 4 14 4 
934 61 5 u 0 0 14 5 HE 4 14 5 
934 61 5 u 0 0 15 0 HE 4 15 0 
934 61 5 u 0 0 15 1 HE 4 15 1 
934 61 5 u 0 0 15 2 HE 4 15 2 
934 61 5 u 0 0 15 3 HE 4 15 3 
934 61 5 u 0 0 15 4 HE 4 15 4 
934 61 5 u 0 0 15 5 HE 4 15 5 
934 61 5 u 0 0 16 0 HE 4 16 0 
934 61 5 u 0 0 16 1 HE 4 16 1 
934 61 5 u 0 0 16 2 HE 4 16 2 
934 61 5 u 0 0 16 3 HE 4 16 3 
934 61 5 u 0 0 16 4 HE 4 16 4 
934 61 5 u 0 0 16 5 HE 4 16 5 
934 61 5 u 0 0 17 0 HE 4 17 0 
934 61 5 u 0 0 17 1 HE 4 17 1 
934 61 5 u 0 0 17 2 HE 4 17 2 
934 61 5 u 0 0 17 3 HE 4 17 3 
934 61 5 u 0 0 17 4 HE 4 17 4 
934 61 5 u 0 0 17 5 HE 4 17 5 
934 61 5 u 0 0 18 0 HE 4 18 0 
934 61 5 u 0 0 18 1 HE 4 18 1 
934 61 5 u 0 0 18 2 HE 4 18 2 
934 61 5 u 0 0 18 3 HE 4 18 3 
934 61 5 u 0 0 18 4 HE 4 18 4 
934 61 5 u 0 0 18 5 HE 4 18 5 
934 61 5 u 0 0 19 0 HE 4 19 0 
934 61 5 u 0 0 19 1 HE 4 19 1 
934 61 5 u 0 0 19 2 HE 4 19 2 
934 61 5 u 0 0 19 3 HE 4 19 3 
934 61 5 u 0 0 19 4 HE 4 19 4 
934 61 5 u 0 0 19 5 HE 4 19 5 
934 61 5 u 0 0 20 0 HE 4 20 0 
934 61 5 u 0 0 20 1 HE 4 20 1 
934 61 5 u 0 0 20 2 HE 4 20 2 
934 61 5 u 0 0 20 3 HE 4 20 3 
934 61 5 u 0 0 20 4 HE 4 20 4 
934 61 5 u 0 0 20 5 HE 4 20 5 
934 61 5 u 0 0 21 0 HE 4 21 0 
934 61 5 u 0 0 21 1 HE 4 21 1 
934 61 5 u 0 0 21 2 HE 4 21 2 
934 61 5 u 0 0 21 3 HE 4 21 3 
934 61 5 u 0 0 21 4 HE 4 21 4 
934 61 5 u 0 0 21 5 HE 4 21 5 
934 61 5 u 0 0 22 0 HE 4 22 0 
934 61 5 u 0 0 22 1 HE 4 22 1 
934 61 5 u 0 0 22 2 HE 4 22 2 
934 61 5 u 0 0 22 3 HE 4 22 3 
934 61 5 u 0 0 22 4 HE 4 22 4 
934 61 5 u 0 0 22 5 HE 4 22 5 
934 61 5 u 0 0 23 0 HE 4 23 0 
934 61 5 u 0 0 23 1 HE 4 23 1 
934 61 5 u 0 0 23 2 HE 4 23 2 
934 61 5 u 0 0 23 3 HE 4 23 3 
934 61 5 u 0 0 23 4 HE 4 23 4 
934 61 5 u 0 0 23 5 HE 4 23 5 
934 61 6 u 0 0 0 0 HE 4 24 0 
934 61 6 u 0 0 0 1 HE 4 24 1 
934 61 6 u 0 0 0 2 HE 4 24 2 
934 61 6 u 0 0 0 3 HE 4 24 3 
934 61 6 u 0 0 0 4 HE 4 24 4 
934 61 6 u 0 0 0 5 HE 4 24 5 
934 61 6 u 0 0 1 0 HE 4 25 0 
934 61 6 u 0 0 1 1 HE 4 25 1 
934 61 6 u 0 0 1 2 HE 4 25 2 
934 61 6 u 0 0 1 3 HE 4 25 3 
